step,predator_0,prey_0
1,5,20
2,5,20
3,5,20
4,5,20
5,5,20
6,5,20
7,5,20
8,5,20
9,5,20
10,5,20
11,5,18
12,5,18
13,5,17
14,5,17
15,5,17
16,5,17
17,5,17
18,5,17
19,5,17
20,5,17
21,5,17
22,5,17
23,5,17
24,5,17
25,5,17
26,5,16
27,5,16
28,5,15
29,5,15
30,5,15
31,5,15
32,5,15
33,5,15
34,5,15
35,5,15
36,5,15
37,5,15
38,5,15
39,5,15
40,5,15
41,5,15
42,5,15
43,5,15
44,5,15
45,5,15
46,5,15
47,5,15
48,5,15
49,5,15
50,5,15
51,5,15
52,5,15
53,5,15
54,5,15
55,5,15
56,5,15
57,5,15
58,5,15
59,5,15
60,5,15
61,5,15
62,5,14
63,5,14
64,5,14
65,5,14
66,5,14
67,5,13
68,5,13
69,5,13
70,5,13
71,5,13
72,5,13
73,5,13
74,5,13
75,5,13
76,5,13
77,5,13
78,5,12
79,5,12
80,5,12
81,5,12
82,5,12
83,5,12
84,5,12
85,5,12
86,5,12
87,5,12
88,5,12
89,5,12
90,5,12
91,5,12
92,5,12
93,5,12
94,5,12
95,5,11
96,5,11
97,5,11
98,5,11
99,5,11
101,5,11
102,5,11
103,5,11
104,5,11
105,5,10
106,5,10
107,5,10
108,5,10
109,5,10
110,5,10
111,5,10
112,5,10
113,5,10
114,5,10
115,5,10
116,5,10
117,5,10
118,5,10
119,5,10
120,5,10
121,5,10
122,5,10
123,5,10
124,5,10
125,5,10
126,5,10
127,5,10
128,5,10
129,5,10
130,5,10
131,5,9
132,5,9
133,5,9
134,5,9
135,5,9
136,5,9
137,5,9
138,5,9
139,5,9
140,5,9
141,5,9
142,5,9
143,5,9
144,5,9
145,5,9
146,5,9
147,5,9
148,5,9
149,5,9
150,5,9
151,5,9
152,5,9
153,5,9
154,5,9
155,5,9
156,5,9
157,5,8
158,5,8
159,5,8
160,5,8
161,5,8
162,5,8
163,5,7
164,5,6
165,5,6
166,5,6
167,5,6
168,5,6
169,5,4
170,5,4
171,5,4
172,5,4
173,5,4
174,5,4
175,5,4
176,5,4
177,5,4
178,5,4
179,5,3
180,5,3
181,6,3
182,6,3
183,6,3
184,6,3
185,6,3
186,6,3
187,6,4
188,6,4
189,6,4
190,6,4
191,6,4
192,6,4
193,6,4
194,6,4
195,6,4
196,6,4
197,6,4
198,6,4
199,6,4
201,7,4
202,7,4
203,7,4
204,7,4
205,7,4
206,7,4
207,7,4
208,7,4
209,7,4
210,7,4
211,7,4
212,7,4
213,7,4
214,7,4
215,7,4
216,7,4
217,7,4
218,7,4
219,7,4
220,7,4
221,7,4
222,7,4
223,7,4
224,7,4
225,7,4
226,7,4
227,7,4
228,7,4
229,7,4
230,7,4
231,7,4
232,7,4
233,7,4
234,7,4
235,7,4
236,7,4
237,7,4
238,7,4
239,7,4
240,7,3
241,7,3
242,7,3
243,7,3
244,7,3
245,7,3
246,7,3
247,7,3
248,7,3
249,7,3
250,7,3
251,7,3
252,7,2
253,7,2
254,7,2
255,7,2
256,7,2
257,7,2
258,7,2
259,7,2
260,7,2
261,7,2
262,7,2
263,7,2
264,7,2
265,7,2
266,7,2
267,7,2
268,7,2
269,7,2
270,7,2
271,7,2
272,7,2
273,7,2
274,7,2
275,7,2
276,7,2
277,7,2
278,7,2
279,8,2
280,8,2
281,8,2
282,8,2
283,8,2
284,8,2
285,8,2
286,8,2
287,8,2
288,8,2
289,8,2
290,8,2
291,8,2
292,8,2
293,8,2
294,8,2
295,8,2
296,8,2
297,8,2
298,8,2
299,9,2
301,9,2
302,9,2
303,9,2
304,9,2
305,9,2
306,9,2
307,9,2
308,9,2
309,9,2
310,9,2
311,9,2
312,10,1
313,10,1
314,10,1
315,10,1
316,10,1
317,10,1
318,10,1
319,11,1
320,12,1
321,12,1
322,12,1
323,12,1
324,12,1
325,12,1
326,12,1
327,12,1
328,12,1
329,12,1
330,12,1
331,12,1
