step,predator_0,prey_0
1,5,20
2,5,20
3,5,20
4,5,20
5,5,20
6,5,20
7,5,20
8,5,20
9,5,20
10,5,20
11,5,20
12,5,19
13,5,18
14,5,18
15,5,18
16,5,18
17,5,18
18,5,18
19,5,18
20,5,18
21,5,18
22,5,18
23,5,18
24,5,18
25,5,18
26,5,18
27,5,18
28,5,18
29,5,18
30,5,18
31,5,18
32,5,18
33,5,18
34,5,18
35,5,18
36,5,18
37,5,18
38,5,18
39,5,18
40,5,18
41,5,18
42,5,18
43,5,18
44,5,18
45,5,18
46,5,17
47,5,17
48,5,17
49,5,17
50,5,17
51,5,17
52,5,17
53,5,17
54,5,17
55,5,17
56,5,17
57,5,17
58,5,17
59,5,17
60,5,17
61,5,17
62,5,17
63,5,17
64,5,17
65,5,17
66,5,17
67,5,17
68,5,17
69,5,17
70,5,17
71,5,17
72,5,17
73,5,17
74,5,17
75,5,17
76,5,16
77,5,16
78,5,16
79,5,16
80,5,16
81,5,16
82,5,16
83,5,16
84,5,16
85,5,16
86,5,16
87,5,16
88,5,16
89,5,16
90,5,16
91,5,16
92,5,16
93,5,16
94,5,16
95,5,16
96,5,16
97,5,16
98,5,16
99,5,16
101,5,16
102,5,16
103,5,16
104,5,16
105,5,16
106,5,16
107,5,16
108,5,16
109,5,16
110,5,15
111,5,15
112,5,15
113,5,15
114,5,15
115,5,15
116,5,15
117,5,15
118,5,15
119,5,15
120,5,15
121,5,15
122,5,15
123,5,15
124,5,15
125,5,15
126,5,15
127,5,15
128,5,15
129,5,15
130,5,15
131,5,15
132,5,15
133,5,15
134,5,15
135,5,15
136,5,15
137,5,15
138,5,15
139,5,15
140,5,15
141,5,15
142,5,15
143,5,15
144,5,15
145,5,15
146,5,15
147,5,15
148,5,15
149,5,15
150,5,15
151,5,15
152,5,15
153,5,15
154,5,15
155,5,15
156,5,15
157,5,15
158,5,15
159,5,15
160,5,15
161,5,15
162,5,15
163,5,15
164,5,15
165,5,15
166,5,15
167,5,15
168,5,14
169,5,14
170,5,14
171,5,14
172,5,14
173,5,14
174,5,14
175,5,14
176,5,14
177,5,14
178,5,13
179,5,13
180,5,13
181,5,13
182,5,13
183,5,13
184,5,13
185,5,13
186,5,13
187,5,13
188,5,13
189,5,12
190,5,12
191,5,12
192,5,12
193,5,12
194,5,12
195,5,12
196,5,12
197,5,12
198,6,12
199,7,12
201,11,11
202,13,11
203,15,11
204,17,11
205,18,11
206,18,11
207,18,11
208,18,11
209,18,11
210,18,11
211,18,11
212,18,11
213,18,11
214,18,11
215,18,11
216,18,11
217,18,11
218,18,11
219,18,11
220,18,11
221,18,11
222,18,11
223,18,11
224,18,11
225,18,11
226,18,11
227,18,11
228,18,11
229,18,11
230,18,11
231,18,11
232,18,11
233,18,11
234,18,11
235,18,11
236,18,11
237,18,11
238,18,11
239,18,11
240,18,11
241,18,11
242,18,11
243,18,11
244,18,11
245,18,11
246,18,11
247,18,11
248,18,11
249,18,11
250,18,11
251,18,11
252,18,11
253,18,11
254,18,11
255,18,11
256,18,11
257,18,10
258,18,10
259,18,10
260,18,10
261,18,10
262,18,10
263,18,10
264,18,9
265,18,9
266,18,9
267,18,8
268,18,8
269,18,8
270,18,8
271,18,8
272,18,8
273,18,8
274,18,8
275,18,8
276,18,7
277,18,7
278,18,7
279,18,7
280,18,7
281,18,7
282,18,7
283,18,7
284,18,7
285,18,7
286,18,7
287,18,7
288,18,7
289,18,7
290,18,7
291,18,7
292,18,7
293,18,7
294,18,7
295,18,7
296,18,7
297,18,7
298,18,7
299,18,7
301,18,7
302,18,7
303,18,7
304,18,7
305,18,7
306,18,7
307,18,7
308,18,7
309,18,7
310,18,7
311,18,7
312,18,7
313,18,7
314,18,7
315,18,7
316,18,7
317,18,7
318,18,7
319,18,7
320,18,7
321,18,7
322,18,7
323,18,7
324,18,7
325,17,7
