step,predator_0,prey_0
1,10,20
2,10,20
3,10,20
4,10,20
5,10,20
6,10,20
7,10,20
8,10,20
9,10,20
10,10,20
11,10,20
12,10,20
13,10,20
14,10,19
15,10,19
16,10,19
17,10,19
18,10,19
19,10,18
20,10,18
21,10,18
22,10,18
23,10,18
24,10,18
25,10,16
26,10,15
27,10,15
28,10,15
29,10,15
30,10,15
31,10,15
32,10,15
33,10,14
34,10,14
35,10,14
36,10,14
37,10,14
38,10,14
39,10,14
40,10,13
41,10,13
42,10,13
43,10,13
44,10,13
45,10,13
46,10,13
47,10,13
48,10,13
49,10,13
50,10,13
51,10,13
52,10,13
53,10,13
54,10,13
55,10,13
56,10,13
57,10,13
58,10,13
59,10,13
60,10,13
61,10,13
62,10,13
63,10,13
64,10,13
65,10,13
66,10,13
67,10,13
68,10,13
69,10,13
70,10,13
71,10,13
72,10,13
73,10,13
74,10,13
75,10,13
76,10,13
77,10,13
78,10,13
79,10,13
80,10,12
81,10,12
82,10,12
83,10,12
84,10,12
85,10,12
86,10,12
87,10,12
88,10,12
89,10,12
90,10,12
91,10,12
92,10,12
93,10,12
94,10,12
95,10,12
96,10,12
97,10,12
98,10,12
99,10,12
101,10,12
102,10,12
103,10,12
104,10,12
105,10,12
106,10,12
107,10,12
108,10,12
109,10,12
110,10,12
111,10,12
112,10,12
113,10,12
114,10,12
115,10,12
116,10,12
117,10,12
118,10,12
119,10,12
120,10,12
121,10,12
122,10,12
123,10,12
124,10,12
125,10,12
126,10,12
127,10,12
128,10,12
129,10,12
130,10,12
131,10,12
132,10,12
133,10,12
134,10,12
135,10,12
136,10,12
137,10,12
138,10,12
139,10,12
140,10,12
141,10,12
142,10,12
143,10,12
144,10,12
145,10,12
146,10,12
147,10,12
148,10,12
149,10,12
150,10,12
151,10,12
152,10,12
153,10,12
154,10,12
155,10,12
156,10,12
157,10,12
158,10,12
159,10,12
160,10,12
161,10,12
162,10,12
163,10,12
164,10,12
165,10,12
166,10,12
167,10,12
168,10,12
169,10,12
170,10,12
171,10,12
172,10,12
173,10,12
174,10,12
175,10,12
176,10,12
177,10,12
178,10,12
179,10,12
180,10,12
181,10,12
182,10,12
183,10,12
184,10,12
185,10,12
186,10,12
187,10,12
188,10,12
189,10,12
190,10,12
191,10,12
192,10,12
193,10,12
194,10,12
195,10,12
196,10,12
197,10,12
198,10,12
199,10,12
201,10,12
202,10,12
203,10,12
204,10,12
205,10,12
206,10,12
207,10,12
208,10,12
209,10,12
210,10,12
211,10,12
212,10,12
213,10,12
214,10,12
215,10,12
216,10,12
217,10,12
218,10,12
219,10,12
220,10,12
221,10,12
222,10,12
223,10,12
224,10,12
225,10,12
226,10,12
227,10,12
228,10,12
229,10,12
230,10,12
231,10,12
232,10,12
233,10,12
234,10,12
235,10,12
236,10,12
237,10,12
238,10,12
239,10,12
240,10,12
241,10,12
242,10,12
243,10,12
244,10,12
245,10,12
246,10,12
247,10,12
248,10,12
249,10,12
250,10,12
251,10,12
252,10,12
253,10,12
254,10,12
255,10,12
256,10,12
257,10,12
258,10,12
259,10,12
260,10,12
261,10,12
262,10,12
263,10,12
264,10,12
265,10,12
266,10,12
267,10,12
268,10,12
269,10,12
270,10,12
271,10,12
272,10,12
273,10,12
274,10,12
275,10,12
276,10,12
277,10,12
278,10,12
279,10,12
280,10,12
281,10,12
282,10,12
283,10,12
284,10,12
285,10,12
286,10,12
287,10,12
288,10,12
289,10,12
290,10,12
291,10,12
292,10,12
293,10,12
294,10,12
295,10,12
296,10,12
297,10,12
298,10,12
299,10,12
301,10,12
302,10,12
303,10,12
304,10,12
305,10,12
306,10,11
307,10,11
308,10,11
309,10,11
310,10,11
311,10,11
312,10,11
313,10,11
314,10,11
315,10,11
316,10,11
317,10,11
318,10,11
319,10,11
320,10,11
321,10,11
322,10,11
323,10,11
324,10,11
325,10,11
326,10,11
327,10,11
328,10,11
329,10,11
330,10,11
331,10,11
332,10,11
333,10,11
334,10,11
335,10,11
336,10,11
337,10,11
338,10,11
339,10,11
340,10,11
341,10,11
342,10,11
343,10,11
344,10,11
345,10,11
346,10,11
347,10,11
348,10,11
349,10,11
350,10,11
351,10,11
352,10,11
353,10,11
354,10,11
355,10,11
356,10,11
357,10,11
358,10,11
359,10,11
360,10,11
361,10,11
362,10,11
363,10,11
364,10,11
365,10,11
366,10,11
367,10,11
368,10,11
369,10,11
370,10,11
371,10,11
372,10,11
373,10,11
374,10,11
375,10,11
376,10,11
377,10,11
378,10,10
379,10,10
380,10,10
381,10,10
382,10,10
383,10,10
384,10,10
385,10,10
386,10,10
387,10,10
388,10,10
389,10,10
390,10,9
391,10,9
392,10,9
393,10,9
394,10,9
395,10,9
396,10,9
397,10,9
398,10,9
399,10,9
401,10,9
402,10,9
403,10,9
404,10,9
405,10,9
406,10,9
407,10,9
408,10,9
409,10,9
410,10,8
411,10,8
412,10,8
413,10,8
414,10,8
415,10,8
416,10,8
417,10,8
418,10,8
419,10,8
420,10,8
421,10,8
422,10,8
423,10,8
424,10,8
425,10,7
426,10,7
427,10,7
428,10,7
429,10,7
430,10,7
431,10,6
432,10,6
433,10,6
434,10,6
435,10,6
436,10,6
437,10,6
438,10,6
439,10,6
440,10,6
441,10,6
442,10,6
443,10,6
444,10,6
445,10,6
446,10,6
447,10,6
448,10,6
449,10,6
450,10,6
451,10,6
452,10,6
453,10,6
454,10,6
455,10,5
456,10,5
457,10,5
458,10,3
459,10,3
460,10,3
461,10,3
462,10,3
463,10,3
464,10,3
465,10,3
466,10,3
467,10,3
468,10,3
469,10,3
470,10,3
471,10,3
472,10,3
473,10,3
474,10,3
475,10,3
476,10,3
477,10,3
478,10,3
479,10,3
480,10,3
481,10,3
482,10,3
483,10,3
484,10,3
485,10,3
486,10,3
487,10,3
488,10,3
489,10,3
490,10,3
491,10,3
492,10,3
493,10,3
494,10,3
495,10,3
496,10,3
497,10,3
498,10,3
499,10,3
501,10,3
502,10,3
503,10,3
504,10,3
505,10,3
506,10,3
507,10,3
508,10,3
509,10,3
510,10,3
511,10,3
512,10,3
513,10,3
514,10,3
515,10,3
516,10,3
517,10,3
518,10,3
519,10,2
520,10,2
521,10,2
522,10,2
523,10,2
524,10,2
525,10,2
526,10,2
527,10,2
528,10,2
529,10,2
530,10,2
531,10,2
532,10,1
533,10,1
534,10,1
535,10,1
536,10,1
537,10,1
538,10,1
539,10,1
540,10,1
541,10,1
542,10,1
543,10,1
544,10,1
545,10,1
546,10,1
547,10,1
548,10,1
549,10,1
550,10,1
551,10,1
552,10,1
553,10,1
554,10,1
555,10,1
556,10,1
557,10,1
558,10,1
559,10,1
560,10,1
561,10,1
562,10,1
563,10,1
564,10,1
565,10,1
566,10,1
567,10,1
568,10,1
569,10,1
570,10,1
571,10,1
572,10,1
573,10,1
574,10,1
575,10,1
576,10,1
577,10,1
578,10,1
579,10,1
580,10,1
581,10,1
582,10,1
583,10,1
584,10,1
585,10,1
586,10,1
587,10,1
588,10,1
589,10,1
590,10,1
591,10,1
592,10,1
593,10,1
594,10,1
595,10,1
596,10,1
597,10,1
598,10,1
599,10,1
601,10,1
602,10,1
603,10,1
604,10,1
605,10,0
