step,predator_0,prey_0
1,5,20
2,5,20
3,5,20
4,5,20
5,5,20
6,5,20
7,5,20
8,5,20
9,5,20
10,5,20
11,5,19
12,5,19
13,5,18
14,5,18
15,5,18
16,5,18
17,5,18
18,5,18
19,5,18
20,5,18
21,5,18
22,5,18
23,5,18
24,5,18
25,5,18
26,5,18
27,5,18
28,5,18
29,5,18
30,5,18
31,5,17
32,5,17
33,5,17
34,5,17
35,5,17
36,5,17
37,5,17
38,5,17
39,5,17
40,5,17
41,5,17
42,5,17
43,5,17
44,5,17
45,5,17
46,5,17
47,5,17
48,5,17
49,5,17
50,5,17
51,5,17
52,5,17
53,5,17
54,5,17
55,5,17
56,5,17
57,5,17
58,5,17
59,5,16
60,5,16
61,5,16
62,5,16
63,5,16
64,5,16
65,5,16
66,5,16
67,5,15
68,5,15
69,5,15
70,5,15
71,5,15
72,5,15
73,5,15
74,5,15
75,5,15
76,5,15
77,5,15
78,5,15
79,5,15
80,5,15
81,5,15
82,5,15
83,5,15
84,5,15
85,5,13
86,5,13
87,5,13
88,5,13
89,5,13
90,5,13
91,5,13
92,5,13
93,5,13
94,5,13
95,5,13
96,5,13
97,5,13
98,5,13
99,5,13
101,5,13
102,5,13
103,5,13
104,5,13
105,5,13
106,5,13
107,5,13
108,5,13
109,5,13
110,5,13
111,5,13
112,5,13
113,5,13
114,5,13
115,5,13
116,5,13
117,5,13
118,5,13
119,5,13
120,5,13
121,5,13
122,5,13
123,5,13
124,5,13
125,5,13
126,5,13
127,5,13
128,5,13
129,5,13
130,5,13
131,5,13
132,5,13
133,5,13
134,5,13
135,5,13
136,5,13
137,5,13
138,5,13
139,5,13
140,5,13
141,5,13
142,5,13
143,5,13
144,5,12
145,5,12
146,5,12
147,5,12
148,5,12
149,5,12
150,5,12
151,5,12
152,5,12
153,5,12
154,5,12
155,5,12
156,5,12
157,5,12
158,5,12
159,5,12
160,5,12
161,5,12
162,5,12
163,5,12
164,5,12
165,5,12
166,5,12
167,5,12
168,5,12
169,5,12
170,5,12
171,5,12
172,5,12
173,5,12
174,5,12
175,5,12
176,5,12
177,5,12
178,5,12
179,5,12
180,5,12
181,5,12
182,5,11
183,5,11
184,5,11
185,5,11
186,5,11
187,5,11
188,5,11
189,5,11
190,5,11
191,5,11
192,5,10
193,5,10
194,5,10
195,5,10
196,5,10
197,5,10
198,5,10
199,5,10
201,5,10
202,5,10
203,5,10
204,5,10
205,5,10
206,5,10
207,5,10
208,5,10
209,5,10
210,5,10
211,5,10
212,5,10
213,5,10
214,5,10
215,5,9
216,5,9
217,5,9
218,5,9
219,5,9
220,5,9
221,5,9
222,5,9
223,5,9
224,5,9
225,5,9
226,5,9
227,5,9
228,5,9
229,5,9
230,5,9
231,5,9
232,5,9
233,5,8
234,5,8
235,5,8
236,5,8
