step,predator_0,prey_0
1,1,10
2,1,10
3,1,10
4,1,10
5,1,10
6,1,10
7,1,10
8,1,10
9,1,10
10,1,10
11,1,10
12,1,10
13,1,10
14,1,10
15,1,10
16,1,10
17,1,10
18,1,10
19,1,10
20,1,10
21,1,10
22,1,10
23,1,10
24,1,10
25,1,10
26,1,10
27,1,10
28,1,10
29,1,10
30,1,10
31,1,10
32,1,10
33,1,10
34,1,10
35,1,10
36,1,10
37,1,10
38,1,10
39,1,10
40,1,10
41,1,10
42,1,10
43,1,10
44,1,10
45,1,10
46,1,10
47,1,9
48,1,9
49,1,9
50,1,9
51,1,9
52,1,9
53,1,9
54,1,9
55,1,9
56,1,9
57,1,9
58,1,9
59,1,9
60,1,9
61,1,9
62,1,9
63,1,9
64,1,9
65,1,9
66,1,9
67,1,9
68,1,9
69,1,9
70,1,9
71,1,9
72,1,9
73,1,9
74,1,9
75,1,9
76,1,9
77,1,9
78,1,9
79,1,9
80,1,9
81,1,9
82,1,9
83,1,9
84,1,9
85,1,9
86,1,9
87,1,9
88,1,9
89,1,9
90,1,9
91,1,9
92,1,9
93,1,9
94,1,9
95,1,9
96,1,9
97,1,9
98,1,9
99,1,9
101,1,9
102,1,9
103,1,9
104,1,9
105,1,9
106,1,9
107,1,9
108,1,9
109,1,9
110,1,9
111,1,9
112,1,9
113,1,9
114,1,9
115,1,9
116,1,9
117,1,9
118,1,9
119,1,9
120,1,9
121,1,9
122,1,9
123,1,9
124,1,9
125,1,9
126,1,9
127,1,9
128,1,9
129,1,9
130,1,9
131,1,9
132,1,9
133,1,9
134,1,9
135,1,9
136,1,9
137,1,9
138,1,9
139,1,9
140,1,9
141,1,9
142,1,9
143,1,9
144,1,9
145,1,9
146,1,9
147,1,9
148,1,9
149,1,9
150,1,9
151,1,9
152,1,9
153,1,9
154,1,9
155,1,9
156,1,9
157,1,9
158,1,9
159,1,9
160,1,9
161,1,9
162,1,9
163,1,9
164,1,9
165,1,9
166,1,9
167,1,9
168,1,9
169,1,9
170,1,9
171,1,9
172,1,9
173,1,9
174,1,9
175,1,9
176,1,9
177,1,9
178,1,9
179,1,8
180,1,8
181,1,8
182,1,8
183,1,8
184,1,8
185,1,8
186,1,8
187,1,8
188,1,8
189,1,8
190,1,8
191,1,8
192,1,8
193,1,8
194,1,8
195,1,8
196,1,8
197,1,8
198,1,8
199,1,8
201,1,8
202,1,8
203,1,8
204,1,8
205,1,8
206,1,8
207,1,8
208,1,8
209,1,8
210,1,8
211,1,8
212,1,8
213,1,8
214,1,8
215,1,8
216,1,8
217,1,8
218,1,8
219,1,8
220,1,8
221,1,8
222,1,8
223,1,8
224,1,8
225,1,8
226,1,8
227,1,8
228,1,8
229,1,8
230,1,8
231,1,8
232,1,8
233,1,8
234,1,8
235,1,8
236,1,8
237,1,8
238,1,8
239,1,8
240,1,8
241,1,8
242,1,8
243,1,8
244,1,8
245,1,8
246,1,8
247,1,8
248,1,8
249,1,8
250,1,8
251,1,8
252,1,8
253,1,8
254,1,8
255,1,8
256,1,8
257,1,8
258,1,8
259,1,8
260,1,8
261,1,8
262,1,8
263,1,8
264,1,8
265,1,8
266,1,8
267,1,8
268,1,8
269,1,8
270,1,8
271,1,8
272,1,8
273,1,8
274,1,8
275,1,8
276,1,8
277,1,8
278,1,8
279,1,8
280,1,8
281,1,8
282,1,8
283,1,8
284,1,8
285,1,8
286,1,8
287,1,8
288,1,8
289,1,8
290,1,8
291,1,8
292,1,8
293,1,8
294,1,8
295,1,8
296,1,8
297,1,8
