step,predator_0,prey_0
1,10,20
2,10,20
3,10,20
4,10,20
5,10,20
6,10,20
7,10,20
8,10,20
9,10,20
10,10,20
11,10,20
12,10,20
13,10,20
14,10,19
15,10,19
16,10,19
17,10,19
18,10,19
19,10,19
20,10,18
21,10,18
22,10,18
23,10,18
24,10,18
25,10,17
26,10,16
27,10,15
28,10,15
29,10,15
30,10,15
31,10,15
32,10,15
33,10,15
34,10,15
35,10,15
36,10,15
37,10,15
38,10,15
39,10,15
40,10,14
41,10,14
42,10,14
43,10,14
44,10,14
45,10,14
46,10,14
47,10,14
48,10,14
49,10,14
50,10,14
51,10,14
52,10,14
53,10,14
54,10,14
55,10,14
56,10,14
57,10,14
58,10,14
59,10,14
60,10,14
61,10,14
62,10,14
63,10,13
64,10,13
65,10,13
66,10,13
67,10,13
68,10,13
69,10,13
70,10,13
71,10,13
72,10,13
73,10,13
74,10,13
75,10,13
76,10,13
77,10,13
78,10,13
79,10,13
80,10,13
81,10,13
82,10,13
83,10,13
84,10,13
85,10,13
86,10,13
87,10,13
88,10,13
89,10,13
90,10,12
91,10,12
92,10,12
93,10,11
94,10,11
95,10,11
96,10,11
97,10,11
98,10,11
99,10,11
101,10,11
102,10,11
103,10,11
104,10,11
105,10,11
106,10,11
107,10,11
108,10,11
109,10,11
110,10,11
111,10,11
112,10,11
113,10,11
114,10,11
115,10,11
116,10,10
117,10,10
118,10,10
119,10,10
120,10,9
121,10,9
122,10,9
123,10,9
124,10,9
125,10,9
126,10,9
127,10,9
128,10,9
129,10,9
130,10,9
131,10,9
132,10,9
133,10,9
134,10,9
135,10,9
136,10,9
137,10,9
138,10,9
139,10,9
140,10,9
141,10,9
142,10,9
143,10,9
144,10,9
145,10,9
146,10,9
147,10,9
148,10,9
149,10,9
150,10,9
151,10,9
152,10,9
153,10,9
154,10,9
155,10,9
156,10,9
157,10,9
158,10,9
159,10,9
160,10,9
161,10,9
162,10,9
163,10,9
164,10,9
165,10,9
166,10,9
167,10,9
168,10,9
169,10,9
170,10,9
171,10,9
172,10,9
173,10,9
174,10,9
175,10,9
