step,predator_0,prey_0
1,5,20
2,5,20
3,5,20
4,5,20
5,5,20
6,5,20
7,5,20
8,5,20
9,5,20
10,5,20
11,5,19
12,5,17
13,5,17
14,5,17
15,5,17
16,5,17
17,5,16
18,5,16
19,5,16
20,5,16
21,5,16
22,5,16
23,5,16
24,5,16
25,5,16
26,5,16
27,5,16
28,5,16
29,5,16
30,5,16
31,5,16
32,5,16
33,5,16
34,5,16
35,5,16
36,5,16
37,5,16
38,5,15
39,5,15
40,5,15
41,5,15
42,5,15
43,5,15
44,5,15
45,5,14
46,5,14
47,5,14
48,5,14
49,5,14
50,5,14
51,5,14
52,5,14
53,5,14
54,5,14
55,5,14
56,5,14
57,5,14
58,5,13
59,5,13
60,5,13
61,5,13
62,5,13
63,5,13
64,5,13
65,5,13
66,5,13
67,5,13
68,5,13
69,5,13
70,5,13
71,5,13
72,5,13
73,5,13
74,5,13
75,5,13
76,5,13
77,5,13
78,5,13
79,5,13
80,5,13
81,5,13
82,5,13
83,5,13
84,5,13
85,5,13
86,5,13
87,5,13
88,5,13
89,5,13
90,5,13
91,5,13
92,5,12
93,5,12
94,5,12
95,5,12
96,5,12
97,5,12
98,5,12
99,5,12
101,5,12
102,5,11
103,5,11
104,5,11
105,5,11
106,5,11
107,5,11
108,5,11
109,5,11
110,5,11
111,5,11
112,5,11
113,5,11
114,5,11
115,5,11
116,5,11
117,5,11
118,5,11
119,5,11
120,5,10
121,5,10
122,5,10
123,5,10
124,5,10
125,5,10
126,5,10
127,5,10
128,5,10
129,5,10
130,5,10
131,5,10
132,5,10
133,5,10
134,5,9
135,5,9
136,5,9
137,5,9
138,5,9
139,5,9
140,5,8
141,5,8
142,5,8
143,5,8
144,5,8
145,5,8
146,5,8
147,5,8
148,5,8
149,5,8
150,5,8
151,5,8
152,5,8
153,5,8
154,5,8
155,5,8
156,5,8
157,5,8
158,5,8
159,5,8
160,5,8
161,5,8
162,5,8
163,5,7
164,5,7
165,5,7
166,5,7
167,5,7
168,5,7
169,5,7
170,5,7
171,5,7
172,5,7
173,5,7
174,5,7
175,5,7
176,5,7
177,5,7
178,5,7
179,5,7
180,5,7
181,5,7
182,5,7
183,5,7
184,5,7
185,5,7
186,5,7
187,5,7
188,5,7
189,5,7
190,5,7
191,5,7
192,5,7
193,5,6
194,5,6
195,5,6
196,5,6
197,5,5
198,5,5
199,5,5
201,5,5
202,5,5
203,5,5
204,5,5
205,5,5
206,5,5
207,5,5
208,5,5
209,5,5
