step,predator_0,prey_0
1,10,10
2,10,10
3,10,10
4,10,10
5,10,10
6,10,10
7,10,10
8,10,10
9,10,10
10,10,10
11,10,10
12,10,10
13,10,10
14,10,10
15,10,10
16,10,10
17,10,10
18,10,10
19,10,10
20,10,10
21,10,9
22,10,9
23,10,9
24,10,9
25,10,9
26,10,9
27,10,9
28,10,9
29,10,9
30,10,9
31,10,9
32,10,9
33,10,9
34,10,9
35,10,9
36,10,9
37,10,9
38,10,9
39,10,9
40,10,9
41,10,9
42,10,9
43,10,9
44,10,9
45,10,9
46,10,9
47,10,9
48,10,9
49,10,9
50,10,9
51,10,9
52,10,9
53,10,9
54,10,9
55,10,9
56,10,9
57,10,9
58,10,9
59,10,9
60,10,9
61,10,9
62,10,9
63,10,9
64,10,9
65,10,9
66,10,9
67,10,9
68,10,9
69,10,9
70,10,9
71,10,9
72,10,9
73,10,9
74,10,9
75,10,9
76,10,9
77,10,9
78,10,9
79,10,9
80,10,9
81,10,9
82,10,9
83,10,9
84,10,9
85,10,9
86,10,9
87,10,9
88,10,9
89,10,9
90,10,9
91,10,9
92,10,9
93,10,9
94,10,9
95,10,9
96,10,9
97,10,9
98,10,9
99,10,9
101,10,9
102,10,9
103,10,9
104,10,9
105,10,9
106,10,9
107,10,9
108,10,9
109,10,9
110,10,9
111,10,9
112,10,9
113,10,9
114,10,9
115,10,9
116,10,9
117,10,9
118,10,9
119,10,9
120,10,9
121,10,9
122,10,9
123,10,9
124,10,9
125,10,9
126,10,9
127,10,9
128,10,9
129,10,9
130,10,9
131,10,9
132,10,9
133,10,8
134,10,8
135,10,8
136,10,8
137,10,8
138,10,8
139,10,8
140,10,8
141,10,8
142,10,8
143,10,8
144,10,8
145,10,8
146,10,8
147,10,8
148,10,8
149,10,8
150,10,7
151,10,7
152,10,7
153,10,7
154,10,7
155,10,7
156,10,7
157,10,7
158,10,7
159,10,7
160,10,7
161,10,7
162,10,7
163,10,7
164,10,7
165,10,7
166,10,7
167,10,7
168,10,7
169,10,7
170,10,7
171,10,7
172,10,7
173,10,7
174,10,7
175,10,7
176,10,7
177,10,7
178,10,7
179,10,7
180,10,7
181,10,7
182,10,7
183,10,7
184,10,7
185,10,7
186,10,7
187,10,7
188,10,7
189,10,7
190,10,7
191,10,7
192,10,7
193,10,7
194,10,7
195,10,7
196,10,7
197,10,7
198,10,7
199,10,7
201,10,7
202,10,7
203,10,7
204,10,7
205,10,7
206,10,7
207,10,7
208,10,7
209,10,7
210,10,7
211,10,7
212,10,7
213,10,7
214,10,7
215,10,7
216,10,7
217,10,7
218,10,7
219,10,7
220,10,7
221,10,7
222,10,7
223,10,7
224,10,7
225,10,7
226,10,7
227,10,7
228,10,6
229,10,6
230,10,6
231,10,6
232,10,6
233,10,6
234,10,6
235,10,6
236,10,6
237,10,6
238,10,6
239,10,6
240,10,6
241,10,6
242,10,6
243,10,6
244,10,6
245,10,6
246,10,6
247,10,6
248,10,6
249,10,6
250,10,6
251,10,6
252,10,6
253,10,6
254,10,6
255,10,6
256,10,6
257,10,6
258,10,6
259,10,6
260,10,6
261,10,6
262,10,6
263,10,6
264,10,6
265,10,6
266,10,5
267,10,5
268,10,5
269,10,5
270,10,5
271,10,5
272,10,5
273,10,5
274,10,5
275,10,5
276,10,5
277,10,5
278,10,5
279,10,5
280,10,5
281,10,5
282,10,5
283,10,5
284,10,5
285,10,5
286,10,5
287,10,5
288,10,5
289,10,5
290,10,5
291,10,5
292,10,5
293,10,5
294,10,5
295,10,5
296,10,5
