step,predator_0,prey_0
1,10,20
2,10,20
3,10,20
4,10,20
5,10,20
6,10,20
7,10,20
8,10,20
9,10,20
10,10,20
11,10,20
12,10,20
13,10,20
14,10,19
15,10,19
16,10,19
17,10,19
18,10,19
19,10,19
20,10,18
21,10,16
22,10,16
23,10,16
24,10,16
25,10,16
26,10,15
27,10,15
28,10,15
29,10,14
30,10,14
31,10,14
32,10,14
33,10,14
34,10,14
35,10,14
36,10,14
37,10,14
38,10,14
39,10,14
40,10,13
41,10,13
42,10,13
43,10,13
44,10,13
45,10,13
46,10,13
47,10,13
48,10,13
49,10,13
50,10,13
51,10,13
52,10,13
53,10,13
54,10,13
55,10,13
56,10,13
57,10,13
58,10,13
59,10,12
60,10,12
61,10,12
62,10,12
63,10,12
64,10,12
65,10,12
66,10,12
67,10,12
68,10,12
69,10,12
70,10,12
71,10,12
72,10,12
73,10,12
74,10,12
75,10,12
76,10,12
77,10,12
78,10,12
79,10,12
80,10,12
81,10,12
82,10,12
83,10,12
84,10,12
85,10,12
86,10,12
87,10,12
88,10,12
89,10,12
90,10,12
91,10,12
92,10,12
93,10,12
94,10,12
95,10,12
96,10,12
97,10,12
98,10,12
99,10,11
101,10,11
102,10,11
103,10,11
104,10,11
105,10,11
106,10,11
107,10,11
108,10,11
109,10,11
110,10,11
111,10,11
112,10,11
113,10,11
114,10,11
115,10,11
116,10,11
117,10,11
118,10,11
119,10,11
120,10,11
121,10,11
122,10,11
123,10,11
124,10,11
125,10,11
126,10,11
127,10,11
128,10,11
129,10,11
130,10,11
131,10,11
132,10,11
133,10,11
134,10,11
135,10,11
136,10,11
137,10,11
138,10,11
139,10,11
140,10,11
141,10,11
142,10,11
143,10,11
144,10,11
145,10,11
146,10,11
147,10,11
148,10,11
149,10,11
150,10,11
151,10,11
152,10,11
153,10,11
154,10,11
155,10,11
156,10,11
157,10,11
158,10,11
159,10,11
160,10,11
161,10,11
162,10,11
