step,predator_0,prey_0
1,1,20
2,1,20
3,1,20
4,1,20
5,1,20
6,1,20
7,1,20
8,1,20
9,1,20
10,1,20
11,1,19
12,1,19
13,1,19
14,1,19
15,1,19
16,1,19
17,1,19
18,1,19
19,1,19
20,1,19
21,1,19
22,1,19
23,1,19
24,1,19
25,1,19
26,1,19
27,1,19
28,1,19
29,1,19
30,1,19
31,1,19
32,1,19
33,1,19
34,1,19
35,1,19
36,1,19
37,1,19
38,1,19
39,1,19
40,1,19
41,1,19
42,1,19
43,1,19
44,1,19
45,1,19
46,1,19
47,1,19
48,1,18
49,1,18
50,1,18
51,1,18
52,1,18
53,1,18
54,1,18
55,1,18
56,1,18
57,1,18
58,1,18
59,1,18
60,1,18
61,1,18
62,1,18
63,1,18
64,1,18
65,1,18
66,1,18
67,1,18
68,1,18
69,1,18
70,1,18
71,1,18
72,1,18
73,1,18
74,1,18
75,1,18
76,1,18
77,1,18
78,1,18
79,1,18
80,1,18
81,1,18
82,1,18
83,1,18
84,1,18
85,1,18
86,1,18
87,1,18
88,1,18
89,1,18
90,1,18
91,1,18
92,1,18
93,1,18
94,1,18
95,1,18
96,1,18
97,1,18
98,1,18
99,1,18
101,1,18
102,1,18
103,1,18
104,1,18
105,1,18
106,1,18
107,1,18
108,1,18
109,1,17
110,1,17
111,1,17
112,1,17
113,1,17
114,1,17
115,1,17
116,1,17
117,1,17
118,1,17
119,1,17
120,1,17
121,1,17
122,1,17
123,1,17
124,1,17
125,1,17
126,1,17
127,1,17
128,1,17
129,1,17
130,1,17
131,1,17
132,1,17
133,1,18
134,1,18
135,1,18
136,1,18
137,1,18
138,1,18
139,1,18
140,1,18
141,1,18
142,1,18
143,1,18
144,1,18
145,1,18
146,1,19
147,1,19
148,1,19
149,1,19
150,1,19
151,1,19
152,1,19
153,1,19
154,1,19
155,1,19
156,1,19
157,1,19
158,1,19
159,1,19
160,1,19
161,1,19
162,1,19
163,1,19
164,1,19
165,1,20
166,1,20
167,1,20
168,1,20
169,1,20
170,1,20
171,1,20
172,1,21
173,1,21
174,1,21
175,1,21
176,1,21
177,1,21
178,1,21
179,1,21
180,1,21
181,1,21
182,1,21
183,1,21
184,1,21
185,1,21
186,1,21
187,1,21
188,1,21
189,1,21
190,1,21
191,1,21
192,1,21
193,1,21
194,1,21
195,1,21
196,1,21
197,1,22
198,1,22
199,1,22
201,1,22
202,1,22
203,1,22
204,1,22
205,1,22
206,1,22
207,1,22
208,1,22
209,1,22
210,1,22
211,1,22
212,1,22
213,1,22
214,1,22
215,1,22
216,1,22
217,1,22
218,1,22
219,1,22
220,1,22
221,1,22
222,1,22
223,1,22
224,1,22
225,1,22
226,1,22
227,1,22
228,1,22
229,1,22
230,1,22
231,1,22
232,1,22
233,1,22
234,1,22
235,1,22
236,1,22
237,1,22
238,1,22
239,1,22
240,1,22
241,1,22
242,1,22
243,1,22
244,1,22
245,1,22
246,1,22
247,1,22
248,1,22
249,1,22
250,1,22
251,1,22
252,1,23
253,1,23
254,1,23
255,1,23
256,1,23
257,1,23
258,1,24
259,1,24
260,1,24
261,1,24
262,1,23
263,1,23
