step,predator_0,prey_0
1,6,20
2,6,20
3,6,20
4,6,20
5,6,20
6,6,20
7,6,20
8,6,20
9,6,20
10,6,20
11,6,20
12,6,19
13,6,17
14,6,17
15,6,17
16,6,17
17,6,17
18,6,17
19,6,17
20,6,17
21,6,17
22,6,17
23,6,17
24,6,17
25,6,17
26,6,17
27,6,17
28,6,17
29,6,17
30,6,17
31,6,17
32,6,17
33,6,17
34,6,17
35,6,17
36,6,17
37,6,17
38,6,17
39,6,17
40,6,17
41,6,17
42,6,17
43,6,17
44,6,17
45,6,17
46,6,17
47,6,17
48,6,17
49,6,17
50,6,17
51,6,17
52,6,17
53,6,17
54,6,17
55,6,17
56,6,17
57,6,17
58,6,16
59,6,16
60,6,16
61,6,16
62,6,16
63,6,16
64,6,16
65,6,16
66,6,16
67,6,16
68,6,16
69,6,16
70,6,16
71,6,16
72,6,16
73,6,16
74,6,16
75,6,16
76,6,16
77,6,16
78,6,16
79,6,16
80,6,16
81,6,16
82,6,16
83,6,16
84,6,16
85,6,16
86,6,16
87,6,16
88,6,16
89,6,16
90,6,16
91,6,16
92,6,16
93,6,16
94,6,16
95,6,16
96,6,16
97,6,16
98,6,15
99,6,15
101,6,15
102,6,15
103,6,14
104,6,14
105,6,14
106,6,14
107,6,14
108,6,14
109,6,14
110,6,14
111,6,14
112,6,13
113,6,13
114,6,13
115,6,13
116,6,13
117,6,13
118,6,13
119,6,13
120,6,13
121,6,13
122,6,13
123,6,13
124,6,13
125,6,13
126,6,13
127,6,13
128,6,13
129,6,13
130,6,13
131,6,13
132,6,13
133,6,13
134,6,13
135,6,13
136,6,13
137,6,13
138,6,13
139,6,13
140,6,13
141,6,13
142,6,13
143,6,13
144,6,13
145,6,13
146,6,13
147,6,13
148,6,13
149,6,13
150,6,13
151,6,13
152,6,13
153,6,13
154,6,13
155,6,13
156,6,13
157,6,13
158,6,13
159,6,13
160,6,13
161,6,13
162,6,13
163,6,13
164,6,13
165,6,13
166,6,13
167,6,13
168,6,13
169,6,13
170,6,13
171,6,13
172,6,13
173,6,13
174,6,13
175,6,13
176,6,13
177,6,13
178,6,13
179,6,13
180,6,13
181,6,13
182,6,13
183,6,13
184,6,13
185,6,13
186,6,13
187,6,13
188,6,13
189,6,13
190,6,13
191,6,13
192,6,13
193,6,13
194,6,13
195,6,13
196,6,13
197,6,13
198,6,13
199,6,12
201,6,12
202,6,12
203,6,12
204,6,12
205,6,12
206,6,12
207,6,12
208,6,12
209,6,12
210,6,12
211,6,12
212,6,12
213,6,12
214,6,12
215,6,12
216,6,12
217,6,12
218,6,12
219,6,12
220,6,12
221,6,12
222,6,12
223,6,11
224,6,11
225,6,10
226,6,10
227,6,10
228,6,10
229,6,10
230,6,9
231,6,9
232,6,9
233,6,9
234,6,9
235,6,9
236,6,9
237,6,9
238,6,9
239,6,9
240,6,9
241,6,9
242,6,8
243,6,8
244,6,8
245,6,8
246,6,8
247,6,8
248,6,8
249,6,8
250,6,8
251,6,8
252,6,8
253,6,7
254,6,7
255,6,7
256,6,7
257,6,7
258,6,7
259,6,7
260,6,7
261,6,7
262,6,7
263,6,6
264,6,6
265,6,6
266,6,6
267,6,6
268,6,6
269,6,6
270,6,6
271,6,6
272,6,6
273,6,6
274,6,6
275,6,6
276,6,6
277,6,6
278,6,6
279,6,6
280,6,6
281,6,6
282,6,6
283,6,6
284,6,6
285,6,6
286,6,6
287,6,6
288,6,6
289,6,6
290,6,6
291,6,5
292,6,5
293,6,4
294,6,4
295,6,4
296,6,4
297,6,4
298,6,4
299,6,4
301,6,4
302,6,4
303,6,4
304,6,4
305,6,4
306,6,4
307,6,4
308,6,4
309,6,4
310,6,4
311,6,4
312,6,4
313,6,4
314,6,4
315,6,4
316,6,4
317,6,4
318,6,4
319,6,4
320,6,4
321,6,4
322,6,4
323,6,4
324,6,4
325,6,4
326,6,4
327,6,4
328,6,4
329,6,4
330,6,4
331,6,4
332,6,4
333,6,3
334,6,3
335,6,3
336,6,3
337,6,3
338,6,3
339,6,3
340,6,3
341,6,3
342,6,3
343,6,3
344,6,3
345,6,3
346,6,3
347,6,3
348,6,3
349,6,3
350,6,3
351,6,3
352,6,3
353,6,3
354,6,3
355,6,3
356,6,3
357,6,3
358,6,3
359,6,3
360,6,3
361,6,3
362,6,3
363,6,3
364,6,3
365,6,3
366,6,3
367,6,3
368,6,3
369,6,3
370,6,3
371,6,3
372,6,3
373,6,3
374,6,3
375,6,3
376,6,3
377,6,3
378,6,2
379,6,2
380,6,2
381,6,2
382,6,2
383,6,2
384,6,2
385,6,2
386,6,2
387,6,2
388,6,2
389,6,2
390,6,2
391,6,2
392,6,2
393,6,2
394,6,2
395,6,2
396,6,2
397,6,1
398,6,1
399,6,1
401,6,1
402,6,1
403,6,1
404,6,1
405,6,1
406,6,1
407,6,1
408,6,1
409,6,1
410,6,1
411,6,1
412,6,1
413,6,1
414,6,1
415,6,1
416,6,1
417,6,1
418,6,1
419,6,1
420,6,1
421,6,1
422,6,1
423,6,1
424,6,1
425,6,1
426,6,1
427,6,1
428,6,1
429,6,1
430,6,1
431,6,1
432,6,1
433,6,1
434,6,1
435,6,1
436,6,1
437,6,1
438,6,1
439,6,1
440,6,1
441,6,1
442,6,1
443,6,1
444,6,1
445,6,1
446,6,1
447,6,1
448,6,1
449,6,1
450,6,1
451,6,1
452,6,1
453,6,1
454,6,1
455,6,1
456,6,1
457,6,1
458,6,1
459,6,1
460,6,1
461,6,1
462,6,1
463,6,1
464,6,1
465,6,1
466,6,1
467,6,1
468,6,1
469,6,1
470,6,1
471,6,1
472,6,1
473,6,1
474,6,1
475,6,1
476,6,1
477,6,1
478,6,1
479,6,1
480,6,1
481,6,1
482,6,1
483,6,1
484,6,1
485,6,1
486,6,1
487,6,1
488,6,1
489,6,1
490,6,1
491,6,1
492,6,1
493,6,1
494,6,1
495,6,1
496,6,1
497,6,1
498,6,1
499,6,1
501,6,1
502,6,1
503,6,1
504,6,1
505,6,1
506,6,1
507,6,1
508,6,1
509,6,1
510,6,1
511,6,1
512,6,1
513,6,1
514,6,1
515,6,1
516,6,1
517,6,1
518,6,1
519,6,1
520,6,0
