step,predator_0,prey_0
1,5,20
2,5,20
3,5,20
4,5,20
5,5,20
6,5,19
7,5,19
8,5,19
9,5,19
10,5,19
11,5,19
12,5,19
13,5,19
14,5,19
15,5,19
16,5,19
17,5,19
18,5,19
19,5,19
20,5,19
21,5,19
22,5,19
23,5,19
24,5,19
25,5,19
26,5,19
27,5,19
28,5,19
29,5,19
30,5,19
31,5,19
32,5,19
33,5,19
34,5,19
35,5,19
36,5,19
37,5,18
38,5,18
39,5,18
40,5,18
41,5,18
42,5,18
43,5,18
44,5,18
45,5,18
46,5,18
47,5,18
48,5,18
49,5,18
50,5,18
51,5,17
52,5,17
53,5,17
54,5,17
55,5,17
56,5,17
57,5,17
58,5,17
59,5,17
60,5,17
61,5,17
62,5,17
63,5,17
64,5,17
65,5,17
66,5,17
67,5,17
68,5,17
69,5,17
70,5,17
71,5,17
72,5,17
73,5,17
74,5,17
75,5,17
76,5,17
77,5,16
78,5,16
79,5,16
80,5,16
81,5,16
82,5,16
83,5,16
84,5,16
85,5,16
86,5,16
87,5,16
88,5,16
89,5,16
90,5,16
91,5,16
92,5,16
93,5,16
94,5,16
95,5,16
96,5,16
97,5,16
98,5,16
99,5,16
101,5,16
102,5,16
103,5,16
104,5,16
105,5,16
106,5,16
107,5,16
108,5,16
109,5,16
110,5,16
111,5,16
112,5,16
113,5,16
114,5,14
115,5,14
116,5,14
117,5,14
118,5,14
119,5,14
120,5,14
121,5,14
122,5,14
123,5,14
124,5,14
125,5,14
126,5,14
127,5,14
128,5,14
129,5,13
130,5,13
131,5,13
132,5,12
133,5,12
134,5,12
135,5,12
136,5,12
137,5,12
138,5,12
139,5,12
140,5,12
141,5,12
142,5,12
143,5,12
144,5,12
145,5,12
146,5,12
147,5,12
148,5,12
149,5,12
150,5,12
151,5,12
152,5,11
153,5,11
154,5,11
155,5,11
156,5,11
157,5,11
158,5,11
159,5,11
160,5,11
161,5,11
162,5,11
163,5,11
164,5,11
165,5,11
166,5,11
167,5,11
168,5,11
169,5,11
170,5,11
171,5,11
172,5,11
173,5,11
174,5,11
175,5,11
176,5,10
177,5,10
178,5,10
179,5,10
180,5,10
181,5,10
182,5,10
183,5,10
184,5,10
185,5,10
186,5,10
187,5,10
188,5,10
189,5,10
190,5,10
191,5,10
192,5,10
193,5,10
194,5,10
195,5,10
196,5,10
197,5,10
198,5,10
199,5,10
201,5,10
202,5,10
203,5,10
204,5,10
205,6,10
206,6,10
207,6,10
208,6,10
209,6,10
