step,predator_0,prey_0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20
9,20,20
10,20,19
11,20,18
12,20,17
13,20,16
14,20,16
15,20,16
16,20,16
17,20,16
18,20,16
19,20,16
20,20,16
21,20,16
22,20,16
23,20,16
24,20,16
25,20,16
26,20,16
27,20,16
28,20,16
29,20,16
30,20,16
31,20,16
32,20,16
33,20,16
34,20,16
35,20,16
36,20,16
37,20,16
38,20,16
39,20,16
40,20,16
41,20,16
42,20,16
43,20,16
44,20,16
45,20,16
46,20,16
47,20,16
48,20,16
49,20,16
50,20,16
51,20,15
52,20,15
53,20,15
54,20,15
55,20,15
56,20,15
57,20,15
58,20,15
59,20,15
60,20,15
61,20,15
62,20,15
63,20,15
64,20,15
65,20,15
66,20,15
67,20,15
68,20,15
69,20,15
70,20,15
71,20,15
72,20,15
73,20,15
74,20,15
75,20,15
76,20,15
77,20,15
78,20,15
79,20,15
80,20,15
81,20,14
82,20,14
83,20,13
84,20,13
85,20,13
86,20,13
87,20,13
88,20,13
89,20,13
90,20,13
91,20,13
92,20,13
93,20,13
94,20,13
95,20,13
96,20,13
97,20,13
98,20,13
99,20,13
101,20,13
102,20,13
103,20,13
104,20,13
105,20,13
106,20,13
107,20,13
108,20,13
109,20,13
110,20,13
111,20,13
112,20,13
113,20,13
114,20,13
115,20,12
116,20,12
117,20,12
118,20,12
119,20,12
120,20,12
121,20,12
122,20,12
123,20,12
124,20,12
125,20,12
126,20,12
127,20,12
128,20,12
129,20,12
130,20,12
131,20,12
132,20,12
133,20,12
134,20,12
135,20,12
136,20,12
137,20,12
138,20,12
139,20,12
140,20,12
141,20,12
142,20,12
143,20,12
144,20,12
145,20,12
146,20,12
147,20,12
148,20,12
149,20,12
150,20,12
151,20,12
152,20,12
153,20,12
154,20,12
155,20,12
156,20,12
157,20,12
158,20,12
159,20,11
160,20,11
161,20,11
162,20,11
163,20,11
164,20,11
165,20,11
166,20,11
167,20,11
168,20,11
169,20,11
170,20,11
171,20,11
172,20,11
173,20,11
174,20,11
175,20,11
176,20,11
177,20,11
178,20,11
179,20,11
180,20,10
181,20,10
182,20,10
183,20,10
184,20,10
185,20,10
186,20,10
187,20,10
188,20,10
189,20,9
190,20,9
191,20,9
192,20,9
193,20,9
194,20,9
195,20,9
196,20,9
197,20,9
198,20,9
199,20,9
201,20,9
202,20,9
203,20,9
204,20,9
205,20,9
206,20,8
207,20,8
208,20,8
209,20,8
210,20,8
211,20,7
212,20,7
213,20,7
214,20,7
215,20,7
216,20,7
217,20,7
218,20,7
219,20,7
220,20,7
221,20,7
222,20,7
223,20,6
224,20,6
225,20,6
226,20,6
227,20,6
228,20,6
229,20,5
230,20,5
231,20,5
232,20,5
233,20,5
234,20,5
235,20,5
236,20,5
237,20,5
238,20,5
239,20,5
240,20,5
241,20,5
242,20,5
243,20,5
244,20,5
245,20,5
246,20,5
247,20,5
248,20,5
249,20,5
250,20,5
251,20,5
252,20,5
253,20,5
254,20,5
255,20,5
256,20,5
257,20,5
258,20,5
259,20,5
260,20,5
261,20,5
262,20,5
263,20,5
264,20,4
265,20,4
266,20,4
267,20,4
268,20,4
269,20,4
270,20,4
271,20,4
272,20,4
273,20,4
274,20,4
275,20,4
276,20,4
277,20,4
278,20,4
279,20,4
280,20,4
281,20,4
282,20,4
283,20,4
284,20,4
285,20,4
286,20,4
287,20,4
288,20,4
289,20,4
290,20,4
291,20,4
292,20,4
293,20,4
294,20,4
295,20,4
296,20,4
297,20,4
298,20,4
299,20,4
301,20,4
302,20,3
303,20,3
304,20,3
305,20,3
306,20,3
307,20,3
308,20,3
309,20,3
310,20,3
311,20,3
312,20,3
313,20,2
314,20,2
315,20,2
316,20,2
317,20,2
318,20,2
319,20,2
320,20,2
321,20,2
322,20,2
323,20,2
324,20,2
325,20,2
326,20,2
327,20,2
328,20,2
329,20,2
330,20,2
331,20,2
332,20,2
333,20,2
334,20,2
335,20,2
336,20,2
337,20,2
338,20,2
339,20,2
340,20,2
341,20,2
342,20,2
343,20,2
344,20,2
345,20,2
346,20,2
347,20,2
348,20,1
349,20,0
